"Data","Ultimo","Apertura","Massimo","Minimo","Var. %"
"13.04.2009","1,1332","1,1576","1,1608","1,1307","-1,84"
"10.04.2009","1,1544","1,1594","1,1626","1,1544","-0,44"
"09.04.2009","1,1595","1,1490","1,1624","1,1430","0,92"
"08.04.2009","1,1489","1,1430","1,1520","1,1425","0,52"
"07.04.2009","1,1430","1,1386","1,1485","1,1349","0,39"
"06.04.2009","1,1386","1,1279","1,1424","1,1244","0,76"
"03.04.2009","1,1300","1,1340","1,1392","1,1300","-0,35"
"02.04.2009","1,1340","1,1458","1,1489","1,1310","-1,03"
"01.04.2009","1,1458","1,1393","1,1508","1,1378","0,56"
"31.03.2009","1,1394","1,1510","1,1519","1,1359","-1,00"
"30.03.2009","1,1509","1,1454","1,1551","1,1443","0,24"
"27.03.2009","1,1482","1,1273","1,1482","1,1226","1,85"
"26.03.2009","1,1273","1,1221","1,1291","1,1186","0,45"
"25.03.2009","1,1223","1,1311","1,1331","1,1171","-0,77"
"24.03.2009","1,1310","1,1257","1,1328","1,1211","0,48"
"23.03.2009","1,1256","1,1258","1,1344","1,1173","-0,39"
"20.03.2009","1,1300","1,1235","1,1300","1,1171","0,56"
"19.03.2009","1,1237","1,1416","1,1460","1,1162","-1,57"
"18.03.2009","1,1416","1,1809","1,1835","1,1376","-3,33"
"17.03.2009","1,1809","1,1851","1,1905","1,1804","-0,35"
"16.03.2009","1,1851","1,1895","1,1915","1,1807","-0,71"
"13.03.2009","1,1936","1,1872","1,1936","1,1837","0,52"
"12.03.2009","1,1874","1,1559","1,1968","1,1499","2,74"
"11.03.2009","1,1557","1,1597","1,1678","1,1523","-0,34"
"10.03.2009","1,1597","1,1589","1,1653","1,1479","0,05"
"09.03.2009","1,1591","1,1540","1,1683","1,1538","0,90"
"06.03.2009","1,1488","1,1704","1,1715","1,1488","-1,85"
"05.03.2009","1,1704","1,1695","1,1811","1,1677","0,09"
"04.03.2009","1,1694","1,1793","1,1851","1,1650","-0,84"
"03.03.2009","1,1793","1,1761","1,1793","1,1686","0,27"
"02.03.2009","1,1761","1,1735","1,1798","1,1705","1,26"
"27.02.2009","1,1615","1,1665","1,1763","1,1615","0,15"
"26.02.2009","1,1598","1,1703","1,1732","1,1598","-0,89"
"25.02.2009","1,1702","1,1587","1,1745","1,1552","0,99"
"24.02.2009","1,1587","1,1711","1,1716","1,1535","-1,06"
"23.02.2009","1,1711","1,1596","1,1712","1,1466","2,15"
"20.02.2009","1,1465","1,1749","1,1887","1,1465","-2,42"
"19.02.2009","1,1749","1,1751","1,1801","1,1705","-0,02"
"18.02.2009","1,1751","1,1692","1,1827","1,1654","0,50"
"17.02.2009","1,1692","1,1599","1,1782","1,1599","0,80"
"16.02.2009","1,1599","1,1637","1,1708","1,1583","0,30"
"13.02.2009","1,1564","1,1616","1,1661","1,1564","-0,44"
"12.02.2009","1,1615","1,1609","1,1716","1,1564","0,06"
"11.02.2009","1,1608","1,1570","1,1776","1,1516","0,32"
"10.02.2009","1,1571","1,1675","1,1784","1,1508","-0,88"
"09.02.2009","1,1674","1,1654","1,1679","1,1505","0,68"
"06.02.2009","1,1595","1,1716","1,1747","1,1595","-1,03"
"05.02.2009","1,1716","1,1582","1,1731","1,1575","1,16"
"04.02.2009","1,1582","1,1446","1,1637","1,1412","1,19"
"03.02.2009","1,1446","1,1624","1,1670","1,1404","-1,53"
"02.02.2009","1,1624","1,1660","1,1687","1,1580","-0,32"
"30.01.2009","1,1661","1,1545","1,1661","1,1519","1,00"
"29.01.2009","1,1546","1,1527","1,1583","1,1409","0,16"
"28.01.2009","1,1527","1,1402","1,1569","1,1368","1,10"
"27.01.2009","1,1402","1,1387","1,1437","1,1316","0,12"
"26.01.2009","1,1388","1,1577","1,1583","1,1331","-1,26"
"23.01.2009","1,1533","1,1543","1,1716","1,1533","-0,08"
"","","","","",""
"","Massimo:1,1968","Minimo:0,7074","Differenza:0,4894","Media:0,9732","Var. %:-22,2492"
