Date	Price	Open	High	Low	Vol.	Change %
May 07, 2009	89.44	90.13	90.30	89.24	14.81M	-0.11
May 06, 2009	89.54	89.46	89.69	88.84	11.34M	1.46
May 05, 2009	88.25	89.71	89.73	87.88	9.96M	-0.44
May 04, 2009	88.64	87.55	89.18	87.55	10.82M	1.94
May 01, 2009	86.95	86.75	87.49	86.69	6.12M	-0.37
Apr 30, 2009	87.27	86.83	87.78	86.54	9.72M	-1.20
Apr 29, 2009	88.33	88.31	88.78	87.67	8.10M	0.66
Apr 28, 2009	87.75	87.33	87.95	87.11	8.57M	-1.42
Apr 27, 2009	89.01	89.33	89.79	88.94	7.16M	-0.79
Apr 24, 2009	89.72	89.10	89.84	88.83	11.43M	1.04
Apr 23, 2009	88.80	87.71	89.37	87.62	16.62M	1.63
Apr 22, 2009	87.38	87.03	87.82	86.80	10.09M	0.56
Apr 21, 2009	86.89	87.85	87.88	86.33	10.66M	-0.07
Apr 20, 2009	86.95	86.03	87.34	86.00	12.67M	2.03
Apr 17, 2009	85.22	85.75	86.37	84.92	22.33M	-0.69
Apr 16, 2009	85.81	87.38	87.45	85.68	21.03M	-1.93
Apr 15, 2009	87.50	87.42	87.94	87.23	6.86M	0.15
Apr 14, 2009	87.37	87.78	87.81	87.04	7.17M	-0.58
Apr 13, 2009	87.88	88.03	88.45	87.60	7.28M	1.82
Apr 09, 2009	86.31	86.33	86.88	86.10	9.61M	-0.35
Apr 08, 2009	86.61	87.18	87.52	86.26	12.23M	-0.15
Apr 07, 2009	86.74	86.27	88.26	86.17	11.01M	1.72
Apr 06, 2009	85.27	86.40	86.44	84.97	22.91M	-2.65
Apr 03, 2009	87.59	88.96	89.44	87.52	16.35M	-1.36
Apr 02, 2009	88.80	88.75	89.36	87.92	24.83M	-2.45
Apr 01, 2009	91.03	91.34	91.38	90.21	12.30M	0.83
Mar 31, 2009	90.28	90.38	90.85	89.58	14.40M	0.33
Mar 30, 2009	89.98	89.97	91.81	89.75	16.43M	-0.78
Mar 27, 2009	90.69	90.83	91.26	90.41	11.62M	-1.35
Mar 26, 2009	91.93	92.72	92.72	91.84	12.37M	-0.05
Mar 25, 2009	91.98	90.87	92.63	90.34	24.80M	1.08
Mar 24, 2009	91.00	90.76	91.66	90.25	16.98M	-1.17
Mar 23, 2009	92.08	93.44	93.91	91.95	17.66M	-1.61
Mar 20, 2009	93.59	93.48	94.37	93.13	18.08M	-0.81
Mar 19, 2009	94.35	93.41	94.77	92.91	35.04M	1.35
Mar 18, 2009	93.09	88.75	93.39	86.83	59.51M	3.39
Mar 17, 2009	90.04	90.26	90.59	89.75	10.05M	-0.84
Mar 16, 2009	90.80	90.29	90.96	90.03	11.79M	-0.55
Mar 13, 2009	91.30	91.87	91.89	90.50	11.69M	0.22
Mar 12, 2009	91.10	90.37	91.57	90.14	20.14M	2.11
Mar 11, 2009	89.22	88.49	89.83	87.78	16.69M	1.23
Mar 10, 2009	88.14	89.54	89.61	87.47	25.93M	-2.68
Mar 09, 2009	90.57	92.29	92.33	89.57	18.31M	-1.86
Mar 06, 2009	92.29	91.81	92.95	91.20	22.40M	0.33
Mar 05, 2009	91.99	89.92	92.17	89.23	24.00M	3.37
Mar 04, 2009	88.99	90.25	90.35	88.45	19.88M	-1.17
Mar 03, 2009	90.04	90.85	91.04	88.94	28.08M	-0.98
Mar 02, 2009	90.93	93.40	93.61	90.62	24.27M	-1.84
Feb 27, 2009	92.63	94.31	94.53	91.03	30.59M	-0.46
Feb 26, 2009	93.06	92.71	93.14	91.57	28.79M	-0.10
Feb 25, 2009	93.15	94.73	96.41	92.81	26.14M	-1.67
Feb 24, 2009	94.73	97.59	97.59	94.27	37.46M	-3.07
Feb 23, 2009	97.73	96.59	98.22	95.89	24.54M	-0.07
Feb 20, 2009	97.80	98.00	98.99	97.14	43.86M	2.12
Feb 19, 2009	95.77	95.91	96.57	95.42	21.31M	-1.18
Feb 18, 2009	96.91	95.23	97.15	94.67	29.35M	1.53
Feb 17, 2009	95.45	95.23	95.85	94.89	27.09M	3.13
Feb 13, 2009	92.55	92.50	92.77	91.69	14.72M	-0.67
Feb 12, 2009	93.17	93.04	93.74	92.52	38.79M	0.95
Feb 11, 2009	92.29	90.93	93.25	90.80	55.64M	2.31
Feb 10, 2009	90.21	89.66	90.37	89.18	25.45M	2.14
Feb 09, 2009	88.32	88.35	88.65	87.60	21.27M	-1.42
Feb 06, 2009	89.59	89.15	90.14	89.15	12.55M	-0.59
Feb 05, 2009	90.12	90.75	90.82	89.30	17.20M	1.05
Feb 04, 2009	89.18	88.89	89.50	88.52	14.27M	0.80
Feb 03, 2009	88.47	89.34	89.73	86.00	17.58M	-0.42
Feb 02, 2009	88.84	89.88	92.58	88.62	17.00M	-2.71
Jan 30, 2009	91.31	90.70	91.49	89.65	21.28M	2.02
Jan 29, 2009	89.50	86.68	89.55	86.28	21.19M	2.38
Jan 28, 2009	87.42	88.27	88.38	86.84	18.46M	-1.09
Jan 27, 2009	88.38	88.40	88.84	88.01	11.88M	-0.64
Jan 26, 2009	88.95	89.22	90.19	88.68	19.14M	0.47
Jan 23, 2009	88.53	86.57	88.94	86.07	34.01M	4.67
